ident,latitude_deg,longitude_deg,iso_country
LMM,25.682600021362305,-109.0719985961914,MX
LMN,40.59669876098633,-93.96759796142578,US
LMS,33.143699645996094,-89.06089782714844,US
LMT,42.153099060058594,-121.72799682617188,US
LN,40.747100830078125,-96.76239776611328,US
LNC,32.577598571777344,-96.7217025756836,US
LNH,32.91130065917969,-81.96690368652344,US
LNK,40.92380142211914,-96.74199676513672,US
LNL,46.14970016479492,-89.21050262451172,US
LNN,41.68439865112305,-81.3895034790039,US
LNR,43.29439926147461,-90.1331024169922,US
LNT,45.64860153198242,-68.55030059814453,US
LNY,20.76449966430664,-156.968994140625,US
LO,44.57540130615234,-111.197998046875,US
LOA,31.124000549316406,-95.96800231933594,US
LOP,38.99520111083984,-122.88400268554688,US
LOR,31.36030006408692,-85.74349975585938,US
LOZ,37.03310012817383,-84.11009979248047,US
LPZ,32.51570129394531,-92.62740325927734,US
LQ,42.45199966430664,-70.96330261230469,US
LQ,39.9119987487793,-89.60310363769531,US
LQK,34.81119918823242,-82.70349884033203,US
LQL,41.68239974975586,-81.37899780273438,US
LQR,38.204498291015625,-99.0876007080078,US
LQV,36.70700073242188,-83.0740966796875,US
LQX,40.8120002746582,-75.75910186767578,US
LR,27.642200469970703,-99.45809936523438,US
LR,32.21900177001953,-106.83599853515624,US
LRD,27.478700637817383,-99.4177017211914,US
LRF,34.91809844970703,-92.15769958496094,US
LRG,45.35639953613281,-68.53700256347656,US
LRJ,42.77439880371094,-96.19249725341795,US
LRP,40.119998931884766,-76.29129791259766,US
LRR,30.64119911193848,-92.68920135498048,US
LRT,35.23550033569336,-87.26069641113281,US
LS,44.00400161743164,-91.26080322265624,US
LSA,32.758399963378906,-101.91600036621094,US
LSE,43.8760986328125,-91.25599670410156,US
LSF,32.332401275634766,-84.99330139160156,US
LSO,46.15549850463867,-122.91300201416016,US
LSV,36.24470138549805,-115.0250015258789,US
LT,82.52580261230469,-62.21139907836914,CA
LTD,39.16619873046875,-89.66899871826172,US
LTJ,45.713600158691406,-121.10099792480467,US
LTO,25.98069953918457,-111.3499984741211,MX
LTS,34.662899017333984,-99.27120208740234,US
LTU,43.12710189819336,-95.13269805908205,US
LTY,48.50809860229492,-110.9810028076172,US
LU,49.02109909057617,-122.0500030517578,CA
LUA,38.69960021972656,-78.4717025756836,US
LUF,33.53770065307617,-112.37999725341795,US
LUG,35.5004997253418,-86.80970001220703,US
LUK,39.15959930419922,-84.34130096435547,US
LUR,68.87110137939453,-166.0760040283203,US
LUX,34.508201599121094,-81.94979858398438,US
LV,32.77479934692383,-96.77529907226562,US
LV,37.69219970703125,-121.68399810791016,US
LVD,56.46770095825195,-133.08299255371094,US
LVL,36.81800079345703,-77.90299987792969,US
LVM,45.70249938964844,-110.44200134277344,US
LVT,36.584598541259766,-85.1666030883789,US
LVV,42.69879913330078,-88.59320068359375,US
LVZ,41.27280044555664,-75.68949890136719,US
LW,50.06079864501953,-119.41600036621094,CA
LW,42.64410018920898,-71.19709777832031,US
LW,37.78219985961914,-80.46839904785156,US
LWB,37.863800048828125,-80.39199829101562,US
LWG,44.61360168457031,-123.27100372314452,US
LWL,41.144798278808594,-114.97799682617188,US
LWM,42.74039840698242,-71.09480285644531,US
LWT,47.053001403808594,-109.6060028076172,US
LWT,47.06740188598633,-109.53500366210938,US
LWV,38.769901275634766,-87.60379791259766,US
LXL,45.95000076293945,-94.3416976928711,US
LXT,38.96070098876953,-94.37169647216795,US
LXY,31.63960075378418,-96.51219940185548,US
LY,37.26250076293945,-79.24330139160156,US
LYH,37.25460052490234,-79.23650360107422,US
LYI,48.30440139770508,-115.49500274658205,US
LYL,40.704498291015625,-84.02330017089844,US
LYO,38.347198486328125,-98.22699737548828,US
LYS,42.28350067138672,-78.33489990234375,US
LYZ,30.972700119018555,-84.5260009765625,US
LZZ,31.18549919128418,-98.14189910888672,US
M3,51.5171012878418,-109.1780014038086,CA
M4,50.63410186767578,-97.043701171875,CA
M5,56.94860076904297,-117.62799835205078,CA
M9,54.82469940185547,-127.18000030517578,CA
MA,63.62860107421875,-135.89300537109375,CA
MA,31.988000869750977,-102.3249969482422,US
MAD,41.31380081176758,-72.69219970703125,US
MAF,32.009300231933594,-102.19000244140624,US
MAH,41.015098571777344,-83.66470336914062,US
MAI,30.78619956970215,-85.12449645996094,US
MAM,25.77079963684082,-97.5239028930664,MX
MAO,34.18519973754883,-79.33329772949219,US
MAP,37.59080123901367,-91.7885971069336,US
MAW,36.55509948730469,-89.9113998413086,US
MB,48.67169952392578,-123.53500366210938,CA
MB,43.46160125732422,-84.17960357666016,US
MBL,44.27069854736328,-86.25399780273438,US
MBS,43.53160095214844,-84.07720184326172,US
MBW,41.84550094604492,-106.00399780273438,US
MC,31.254499435424805,-90.5103988647461,US
MC,43.0525016784668,-93.32759857177734,US
MC,32.645301818847656,-83.71320343017578,US
MCB,31.304500579833984,-90.2582015991211,US
MCC,38.66740036010742,-121.40399932861328,US
MCF,27.8612003326416,-82.51349639892578,US
MCG,62.95100021362305,-155.61099243164062,US
MCI,39.285301208496094,-94.73709869384766,US
MCK,40.203800201416016,-100.59400177001952,US
MCM,39.65409851074219,-92.4822006225586,US
MCN,32.691200256347656,-83.64720153808594,US
MCW,43.09469985961914,-93.32990264892578,US
MCX,40.71030044555664,-86.76219940185547,US
MCY,36.62749862670898,-116.02799987792967,US
MCZ,35.85900115966797,-77.17790222167969,US
MD,47.44499969482422,-94.83499908447266,US
MD,37.87009811401367,-89.24549865722656,US
MD,40.24629974365234,-76.90059661865234,US
MDE,39.22269821166992,-84.35540008544922,US
MDO,59.42179870605469,-146.35000610351562,US
MDS,44.01390075683594,-97.0884017944336,US
MDZ,45.10540008544922,-90.30870056152344,US
ME,48.83330154418945,-67.54940032958984,CA
ME,41.96780014038086,-88.02670288085938,US
ME,32.247100830078125,-88.77159881591797,US
ME,35.061500549316406,-90.07160186767578,US
ME,34.73400115966797,-79.44429779052734,US
MEE,35.66320037841797,-95.3676986694336,US
MEF,42.3916015625,-122.87899780273438,US
MEI,32.378501892089844,-88.8042984008789,US
MEM,35.015098571777344,-89.98320007324219,US
MEX,19.43930053710937,-99.06680297851562,MX
MEY,42.18050003051758,-95.7947006225586,US
MF,40.7661018371582,-82.44499969482422,US
MF,26.2539005279541,-98.3104019165039,US
MF,42.45090103149414,-122.91300201416016,US
MFD,40.86859893798828,-82.59100341796875,US
MFE,26.173900604248047,-98.24079895019533,US
MFI,44.640899658203125,-90.1876983642578,US
MFS,30.5231990814209,-98.35780334472656,US
MG,32.31159973144531,-86.5105972290039,US
MG,41.445098876953125,-74.29100036621094,US
MGM,32.2223014831543,-86.3197021484375,US
MGR,31.082300186157227,-83.80419921875,US
MGW,39.55670166015625,-79.86039733886719,US
MHA,46.12300109863281,-89.88269805908203,US
MHE,43.777000427246094,-98.03759765625,US
MHF,29.546300888061523,-94.74749755859376,US
MHK,39.14540100097656,-96.668701171875,US
MHM,63.8838996887207,-152.31700134277344,US
MHP,32.372398376464844,-82.08399963378906,US
MHT,42.868499755859375,-71.36949920654297,US
MI,25.790700912475582,-80.19419860839844,US
MIB,48.41540145874024,-101.36599731445312,US
MID,20.9379997253418,-89.65619659423828,MX
MIE,40.237300872802734,-85.39399719238281,US
MII,33.040401458740234,-96.24859619140624,US
MIJ,40.19160079956055,-112.9219970703125,US
MIP,41.023399353027344,-76.66529846191406,US
MIW,42.109901428222656,-92.91690063476562,US
MJD,30.49469947814941,-89.6530990600586,US
MJF,33.06629943847656,-96.0614013671875,US
MJQ,43.64720153808594,-94.98609924316406,US
MK,39.22079849243164,-94.56430053710938,US
MK,42.83969879150391,-87.91280364990234,US
MK,43.12110137939453,-86.16850280761719,US
MK,35.51580047607422,-88.95700073242188,US
MK,36.92020034790039,-81.24330139160156,US
MKG,43.1693000793457,-86.03929901123047,US
MKK,21.13809967041016,-157.16700744628906,US
MKL,35.603599548339844,-88.910400390625,US
MKO,35.59479904174805,-95.28720092773438,US
MKP,40.35070037841797,-79.78130340576172,US
MKR,48.20790100097656,-106.6259994506836,US
MKS,33.191001892089844,-80.03340148925781,US
MKT,44.21989822387695,-93.9123992919922,US
MKV,31.09550094604492,-92.07260131835938,US
ML,47.62329864501953,-70.32440185546875,CA
ML,34.79779815673828,-95.8207015991211,US
ML,32.45349884033203,-92.10369873046876,US
ML,41.449100494384766,-90.61849975585938,US
MLB,28.105300903320312,-80.63529968261719,US
MLC,34.8494987487793,-95.78230285644533,US
MLD,42.19990158081055,-112.45099639892578,US
MLE,41.19490051269531,-96.11399841308594,US
MLF,38.36040115356445,-113.01300048828124,US
MLK,48.368888889,-107.917222222,US
MLM,19.843799591064453,-101.03700256347656,MX
MLP,47.45690155029297,-115.64600372314452,US
MLS,46.38219833374024,-105.9540023803711,US
MLT,45.586700439453125,-68.5155029296875,US
MLU,32.51689910888672,-92.03600311279295,US
MM,56.653900146484375,-111.33599853515624,CA
MM,45.24610137939453,-123.02999877929688,US
MM,40.87990188598633,-74.33429718017578,US
MMI,35.39459991455078,-84.56159973144531,US
MMJ,40.48820114135742,-80.19390106201172,US
MML,44.44839859008789,-95.82479858398438,US
MMM,36.7692985534668,-114.2770004272461,US
MMS,34.233001708984375,-90.28980255126952,US
MMT,33.92409896850586,-80.80239868164062,US
MMT,33.935699462890625,-80.79900360107422,US
MMY,31.5713005065918,-93.5416030883789,US
MNC,47.24810028076172,-123.08599853515624,US
MND,58.3588981628418,-134.63299560546875,US
MNE,32.64080047607422,-93.3021011352539,US
MNF,36.993900299072266,-91.7126007080078,US
MNI,33.58819961547852,-80.2061996459961,US
MNL,61.12419891357422,-146.3520050048828,US
MNM,45.18009948730469,-87.64720153808594,US
MNN,40.6171989440918,-83.07009887695312,US
MNV,35.545101165771484,-84.38300323486328,US
MNZ,31.62019920349121,-98.14749908447266,US
MO,51.28229904174805,-80.62789916992188,CA
MO,30.76059913635254,-88.30280303955078,US
MO,37.57310104370117,-120.8550033569336,US
MOD,37.62730026245117,-120.95800018310548,US
MOG,41.72719955444336,-122.48200225830078,US
MOL,37.9005012512207,-79.10690307617188,US
MON,33.56209945678711,-91.7156982421875,US
MOP,43.62279891967773,-84.73729705810547,US
MOQ,31.83049964904785,-81.50980377197266,US
MOS,64.69650268554688,-162.0709991455078,US
MOT,48.26029968261719,-101.28700256347656,US
MOV,26.95549964904785,-101.47100067138672,MX
MOX,45.565799713134766,-95.96920013427734,US
MPA,43.60340118408203,-116.53900146484376,US
MPE,32.79850006103516,-89.12460327148438,US
MPG,21.273399353027344,-89.7136001586914,MX
MPJ,35.11869812011719,-92.92520141601562,US
MPR,38.34830093383789,-97.6873016357422,US
MPV,44.08549880981445,-72.44940185546875,US
MPZ,40.94279861450195,-91.5093002319336,US
MQD,39.11740112304688,-96.62930297851562,US
MQG,46.38159942626953,-116.87000274658205,US
MQI,35.91529846191406,-75.69509887695312,US
MQO,35.25230026245117,-120.76000213623048,US
MQP,32.726200103759766,-97.99739837646484,US
MQW,32.094600677490234,-82.88379669189453,US
MR,36.62080001831055,-121.93900299072266,US
MRB,39.38560104370117,-77.84839630126953,US
MRF,30.29840087890625,-103.95500183105467,US
MRH,34.731201171875,-76.66210174560547,US
MRJ,42.88809967041016,-90.22650146484376,US
MRK,32.411399841308594,-91.77670288085938,US
MRT,40.22669982910156,-83.34960174560547,US
MS,52.26139831542969,-128.72300720214844,CA
MS,44.82569885253906,-93.09130096435548,US
MS,43.06269836425781,-89.34590148925781,US
MS,30.02519989013672,-90.39990234375,US
MS,44.85409927368164,-74.91580200195312,US
MS,41.7666015625,-74.86080169677734,US
MSA,33.128501892089844,-94.9740982055664,US
MSB,37.79140090942383,-95.41500091552734,US
MSD,32.064300537109375,-93.7645034790039,US
MSL,34.70690155029297,-87.49150085449219,US
MSN,43.144798278808594,-89.3396987915039,US
MSO,46.90800094604492,-114.08399963378906,US
MSP,44.89649963378906,-93.23650360107422,US
MSQ,38.454332,-77.905287,US
MSS,44.914398193359375,-74.72270202636719,US
MT,49.79970169067383,-74.49559783935547,CA
MT,39.44240188598633,-88.17350006103516,US
MTC,42.61299896240234,-82.83180236816406,US
MTH,24.71190071105957,-81.09529876708984,US
MTJ,38.50640106201172,-107.89900207519533,US
MTN,39.33089828491211,-76.41130065917969,US
MTN,39.29970169067383,-76.38009643554688,US
MTO,39.47800064086914,-88.28610229492188,US
MTQ,33.42530059814453,-90.98210144042967,US
MTT,18.1028995513916,-94.5822982788086,MX
MTU,40.149200439453125,-110.12799835205078,US
MTW,44.12850189208984,-87.67990112304688,US
MTY,25.772899627685547,-100.10399627685548,MX
MUE,19.99810028076172,-155.6699981689453,US
MUO,43.04050064086914,-115.875,US
MVA,38.56529998779297,-118.03299713134766,US
MVC,31.460399627685547,-87.35279846191406,US
MVE,44.97269821166992,-95.71199798583984,US
MVQ,34.33340072631836,-92.76239776611328,US
MVY,41.39619827270508,-70.61270141601562,US
MW,19.393699645996094,-99.14949798583984,MX
MW,47.115501403808594,-119.2750015258789,US
MW,37.8390998840332,-88.970703125,US
MW,39.57830047607422,-84.32350158691406,US
MWA,37.75419998168945,-89.01170349121094,US
MWH,47.210899353027344,-119.31700134277344,US
MWL,32.785099029541016,-98.05729675292967,US
MWM,43.909400939941406,-95.10919952392578,US
MX,41.74150085449219,-87.689697265625,US
MX,38.91999816894531,-76.87169647216797,US
MXE,39.91809844970703,-75.6707992553711,US
MXF,32.37929916381836,-86.36830139160156,US
MXL,32.631099700927734,-115.23799896240234,MX
MXO,42.20059967041016,-91.13710021972656,US
MXQ,39.4296989440918,-83.80120086669922,US
MXR,36.70059967041016,-104.54000091552734,US
MXW,39.31760025024414,-122.22200012207033,US
MY,39.16939926147461,-121.61000061035156,US
MY,32.77989959716797,-117.04499816894533,US
MYS,37.89410018920898,-86.24449920654297,US
MYV,39.09859848022461,-121.572998046875,US
MYZ,39.85279846191406,-96.6333999633789,US
MZB,32.78219985961914,-117.2249984741211,US
MZH,46.41609954833984,-92.80449676513672,US
MZT,23.160499572753903,-106.27100372314452,MX
MZV,41.32109832763672,-90.63809967041016,US
MZZ,40.49340057373047,-85.67919921875,US
N4,52.11529922485352,-101.23500061035156,CA
N9,55.026100158691406,-120.93599700927734,CA
,50.222198486328125,-61.84170150756836,CA
,33.68880081176758,-117.86000061035156,US
NAU,20.191699981689453,-96.74549865722656,MX
NAU,20.207500457763672,-96.76529693603516,MX
NBC,32.479000091552734,-80.71730041503906,US
NBS,22.03759956359864,-159.78500366210938,US
NCA,34.70709991455078,-77.44029998779297,US
NE,53.97200012207031,-97.8416976928711,CA
NEL,40.0369987487793,-74.35310363769531,US
NEL,40.044700622558594,-74.33570098876953,US
NFG,33.27439880371094,-117.38700103759766,US
NFL,39.416900634765625,-118.70500183105467,US
NFW,32.77149963378906,-97.4394989013672,US
NGF,21.45050048828125,-157.76400756835938,US
NGP,27.68630027770996,-97.2947006225586,US
NGS,30.61490058898925,-86.9375,US
NGU,36.93999862670898,-76.27729797363281,US
NHK,38.2859992980957,-76.4031982421875,US
NHZ,43.87350082397461,-69.9218978881836,US
NI,49.72829818725586,-105.9489974975586,CA
NID,35.68790054321289,-117.69000244140624,US
NIP,30.234899520874023,-81.67510223388672,US
NJK,32.8317985534668,-115.68099975585938,US
NJM,34.68960189819336,-77.0271987915039,US
NJW,32.795101165771484,-88.83529663085938,US
NKT,34.902198791503906,-76.87480163574219,US
NKX,32.86970138549805,-117.15499877929688,US
NLC,36.34410095214844,-119.96600341796876,US
NLD,27.43939971923828,-99.5645980834961,MX
NM,49.723899841308594,-77.74169921875,CA
NMM,32.57849884033203,-88.54530334472656,US
NOG,27.895299911499023,-98.0426025390625,US
NPA,30.357999801635746,-87.31649780273438,US
NQI,27.49930000305176,-97.80549621582033,US
NQX,24.58009910583496,-81.68229675292969,US
NRB,30.38859939575196,-81.42310333251953,US
NRN,39.85540008544922,-99.88899993896484,US
NRS,32.56420135498047,-117.11000061035156,US
NSD,32.880001068115234,-118.44100189208984,US
NSE,30.724000930786133,-87.01799774169922,US
NSI,33.23509979248047,-119.45800018310548,US
NSI,33.235801696777344,-119.4489974975586,US
NTD,34.12329864501953,-119.12200164794922,US
NTU,36.82419967651367,-76.03700256347656,US
NUC,33.02690124511719,-118.58000183105467,US
NUD,51.87129974365234,-176.6739959716797,US
NUN,30.47220039367676,-87.33580017089844,US
NUQ,37.43239974975586,-122.05799865722656,US
NUW,48.35490036010742,-122.66200256347656,US
NXP,34.29669952392578,-116.15699768066406,US
NXX,40.19449996948242,-75.14630126953125,US
NXX,40.189300537109375,-75.14610290527344,US
NY,50.650001525878906,-118.9260025024414,CA
NYL,32.64680099487305,-114.61299896240234,US
NZY,32.702598571777344,-117.21600341796876,US
OA,34.7504997253418,-77.70439910888672,US
OAB,38.75619888305664,-109.7490005493164,US
OAK,37.72589874267578,-122.2239990234375,US
OAL,38.003299713134766,-117.7699966430664,US
OAX,16.972299575805664,-96.7313995361328,MX
OAY,64.69609832763672,-162.06300354003906,US
OBH,41.37570190429688,-98.35359954833984,US
OBK,42.22150039672852,-87.95179748535156,US
OC,31.485599517822266,-94.72019958496094,US
OC,29.056400299072266,-82.22319793701172,US
OCC,59.54359817504883,-139.72799682617188,US
OCF,29.177499771118164,-82.22630310058594,US
OCN,33.2406005859375,-117.41799926757812,US
OCQ,44.87590026855469,-87.91239929199219,US
OCS,41.5901985168457,-109.01499938964844,US
ODD,47.36410140991211,-122.30899810791016,US
ODF,34.695899963378906,-83.29769897460938,US
ODG,36.37379837036133,-97.78810119628906,US
ODI,43.91239929199219,-91.46759796142578,US
ODK,57.775001525878906,-152.33999633789062,US
ODR,37.32440185546875,-79.97899627685547,US
ODX,41.62379837036133,-98.947998046875,US
OEA,38.69150161743164,-87.5552978515625,US
OED,42.47959899902344,-122.91300201416016,US
OEG,32.85499954223633,-114.44200134277344,US
OEL,39.11249923706055,-100.81500244140624,US
OEO,45.31039810180664,-92.68810272216795,US
OF,41.88759994506836,-97.48030090332033,US
OFF,41.1171989440918,-95.9000015258789,US
OFK,41.98789978027344,-97.43460083007812,US
OFZ,34.78139877319336,-98.4022979736328,US
OGD,41.224098205566406,-112.0979995727539,US
OGG,20.9064998626709,-156.42100524902344,US
OGM,46.85029983520508,-89.36509704589844,US
OGY,40.56809997558594,-73.88300323486328,US
OH,42.06919860839844,-87.99089813232422,US
OHY,31.997800827026367,-83.86180114746094,US
OI,42.46020126342773,-96.46219635009766,US
OIN,39.8297004699707,-100.53800201416016,US
OIP,32.39849853515625,-98.810302734375,US
OJA,35.53010177612305,-98.67060089111328,US
OJC,38.840599060058594,-94.73680114746094,US
OK,35.47140121459961,-97.60549926757812,US
OK,35.75529861450195,-95.94869995117188,US
OKK,40.52780151367188,-86.05799865722656,US
OKM,35.69309997558594,-95.86599731445312,US
OKS,41.401100158691406,-102.35099792480467,US
OKT,29.312000274658203,-97.13860321044922,US
OKW,33.239601135253906,-87.25,US
OLD,45.00669860839844,-68.63330078125,US
OLF,48.10449981689453,-105.60199737548828,US
OLG,46.31710052490234,-91.81390380859376,US
OLK,41.24689865112305,-85.49739837646484,US
OLM,46.97159957885742,-122.9020004272461,US
OLS,31.415000915527344,-110.8489990234375,US
OLT,60.47499847412109,-150.87899780273438,US
OLU,41.45000076293945,-97.3407974243164,US
OLV,34.97980117797852,-89.7886962890625,US
OLY,38.71810150146485,-88.17279815673828,US
OLZ,42.684200286865234,-91.97630310058594,US
OM,41.36690139770508,-95.9563980102539,US
OME,64.48509979248047,-165.2530059814453,US
OMK,48.453399658203125,-119.51699829101562,US
OMN,29.303300857543945,-81.11270141601562,US
ON,44.67599868774414,-124.06500244140624,US
ON,36.44900131225586,-86.99369812011719,US
ONA,44.07619857788086,-91.70570373535156,US
ONH,38.6348991394043,-92.24510192871094,US
ONL,42.47050094604492,-98.68689727783205,US
ONM,34.33890151977539,-106.81999969482422,US
ONO,44.01969909667969,-117.00800323486328,US
ONP,44.57540130615234,-124.06099700927734,US
ONY,33.351200103759766,-98.81620025634766,US
OO,43.9208984375,-78.90029907226562,CA
OOA,41.22560119628906,-92.48739624023438,US
OOD,39.63600158691406,-75.3030014038086,US
OOM,39.143798828125,-86.61299896240234,US
OP,32.9193000793457,-84.18710327148438,US
OPL,30.655500411987305,-92.09839630126952,US
OQ,39.6171989440918,-86.40789794921875,US
OQK,67.5718994140625,-162.9739990234375,US
OQW,42.05139923095703,-90.74099731445312,US
OR,28.507299423217773,-81.43419647216797,US
OR,42.05590057373047,-88.00779724121094,US
OR,36.84040069580078,-76.25129699707031,US
ORB,48.01839828491211,-92.86139678955078,US
ORC,42.99140167236328,-96.06060028076172,US
ORE,42.56859970092773,-72.28610229492188,US
ORF,36.89189910888672,-76.20030212402344,US
ORG,30.07029914855957,-93.7948989868164,US
ORJ,41.91260147094727,-79.64839935302734,US
ORL,28.542699813842773,-81.33499908447266,US
ORT,62.94720077514648,-141.91299438476562,US
ORW,41.556400299072266,-71.99939727783203,US
OS,40.07369995117188,-83.1980972290039,US
OS,33.964298248291016,-118.27799987792967,US
OS,43.8739013671875,-88.55760192871094,US
OSE,60.79130172729492,-161.8730010986328,US
OSH,43.99039840698242,-88.55590057373047,US
OSI,37.39250183105469,-122.28099822998048,US
OSW,37.157501220703125,-95.20359802246094,US
OSX,33.09090042114258,-89.54039764404297,US
OT,43.39440155029297,-124.30999755859376,US
OTB,34.223899841308594,-88.79730224609375,US
OTG,43.64690017700195,-95.58190155029295,US
OTH,43.41550064086914,-124.16799926757812,US
OTK,30.78039932250977,-83.27970123291016,US
OTM,41.02909851074219,-92.32589721679688,US
OTO,35.072200775146484,-105.93599700927734,US
OTT,38.70589828491211,-76.74469757080078,US
OTU,19.6830997467041,-98.77639770507812,MX
OTZ,66.88569641113281,-162.5399932861328,US
OU,46.77780151367188,-71.28980255126953,CA
OUK,34.4015998840332,-84.92649841308594,US
OUN,35.24810028076172,-97.47000122070312,US
OVE,39.49470138549805,-121.62200164794922,US
OVO,39.049800872802734,-85.6010971069336,US
OVR,41.16730117797852,-95.73670196533205,US
OW,45.36000061035156,-75.56109619140625,CA
OW,42.11959838867188,-71.12830352783203,US
OW,37.63529968261719,-87.16169738769531,US
OWB,37.74359893798828,-87.16590118408203,US
OWC,31.404800415039062,-82.92379760742188,US
OWP,36.17290115356445,-96.1541976928711,US
OWU,36.43429946899414,-99.52420043945312,US
OX,41.40250015258789,-73.11979675292969,US
OX,38.36259841918945,-75.19960021972656,US
OXD,39.50749969482422,-84.78060150146484,US
OXI,41.321998596191406,-86.64929962158203,US
OXV,41.2958984375,-93.11409759521484,US
OYD,34.29880142211914,-85.16410064697266,US
OYI,33.41809844970703,-80.90579986572266,US
OYN,64.51280212402344,-165.43299865722656,US
OZ,31.22559928894043,-85.81600189208984,US
OZ,42.58470153808594,-74.98639678955078,US
OZB,40.870399475097656,-100.00399780273438,US
OZN,37.08810043334961,-113.59200286865234,US
OZR,31.268999099731445,-85.72630310058594,US
OZW,42.6338996887207,-83.98770141601562,US
P2,52.96689987182617,-113.41200256347656,CA
PA,53.21810150146485,-105.79499816894533,CA
PA,48.05279922485352,-122.28900146484376,US
PA1,19.399200439453125,-92.03890228271484,MX
PA2,19.4281005859375,-92.07530212402344,MX
PAE,47.9197998046875,-122.27799987792967,US
PAI,34.259700775146484,-118.41300201416016,US
PAM,30.073999404907227,-85.57240295410156,US
PAZ,20.60059928894043,-97.4551010131836,MX
PB,26.687700271606445,-80.21019744873047,US
PB1,18.435800552368164,-93.18920135498048,MX
PBC,19.1609001159668,-98.37020111083984,MX
PBC,35.608299255371094,-87.09140014648438,US
PBF,34.24679946899414,-91.92620086669922,US
PBH,45.70330047607422,-90.41290283203124,US
PBI,26.680099487304688,-80.08650207519531,US
PBT,40.11389923095703,-122.23699951171876,US
PCA,20.131799697875977,-98.68440246582033,MX
PCM,28.002500534057617,-82.15670013427734,US
PCU,30.561199188232425,-89.73049926757812,US
PCW,41.51860046386719,-82.86869812011719,US
PCZ,44.33200073242188,-89.01619720458984,US
PD,45.695499420166016,-118.7310028076172,US
PD,39.90119934082031,-75.09490203857422,US
PDG,36.91360092163086,-121.80799865722656,US
PDK,33.8755989074707,-84.29879760742188,US
PDN,56.95399856567383,-158.6490020751953,US
PDR,41.03120040893555,-83.9751968383789,US
PDT,45.69839859008789,-118.93900299072266,US
PDX,45.59370040893555,-122.6060028076172,US
PDZ,33.91830062866211,-117.52999877929688,US
PEA,41.40530014038086,-92.94319915771484,US
PEC,53.32109832763672,-117.75499725341795,CA
PED,36.5364990234375,-86.9176025390625,US
PEE,62.331199645996094,-150.0959930419922,US
PEN,46.13949966430664,-123.58699798583984,US
PEQ,31.46929931640625,-103.5749969482422,US
PER,36.74649810791016,-97.16010284423828,US
PEZ,28.95499992370605,-98.5186004638672,US
PF,30.32659912109375,-85.78230285644531,US
PFH,42.25310134887695,-73.72339630126953,US
PFL,34.6088981628418,-98.40380096435548,US
PFN,30.21619987487793,-85.68090057373047,US
PFT,48.9922981262207,-95.9792022705078,US
PG,49.84180068969727,-98.17960357666016,CA
PGA,36.930999755859375,-111.4469985961914,US
PGD,26.91679954528809,-81.99120330810547,US
PGO,34.68050003051758,-94.60900115966795,US
PGR,36.062801361083984,-90.51100158691406,US
PGS,35.624698638916016,-113.54399871826172,US
PGY,32.61029815673828,-116.97899627685548,US
PH,58.46780014038086,-78.07330322265625,CA
PH,44.67689895629883,-89.64859771728516,US
PHG,39.70610046386719,-99.28839874267578,US
PHH,33.451499938964844,-79.5271987915039,US
PHK,26.782699584960938,-80.69139862060547,US
PHO,68.34480285644531,-166.7969970703125,US
PHP,44.05820083618164,-101.66400146484376,US
PI,40.6057014465332,-89.59310150146484,US
PI,27.995100021362305,-82.70390319824219,US
PI,42.96649932861328,-112.5189971923828,US
PI1,19.41469955444336,-92.20860290527344,MX
PIA,40.68009948730469,-89.79280090332031,US
PIE,27.9078006744,-82.6843032837,US
PIH,42.870399475097656,-112.6520004272461,US
PIM,32.842899322509766,-84.87239837646484,US
PIO,32.52920150756836,-105.30500030517578,US
PIR,44.39450073242188,-100.16300201416016,US
PIX,41.276798248291016,-76.71009826660156,US
PIZ,69.7343978881836,-163.01300048828125,US
PJ,60.43939971923828,-134.86099243164062,CA
PJN,26.132299423217773,-80.21890258789062,US
PJS,37.1328010559082,-76.49320220947266,US
PK,46.83409881591797,-94.9751968383789,US
PK,39.25410079956055,-81.48490142822266,US
PK1,19.519699096679688,-92.18779754638672,MX
PK2,19.58639907836914,-92.20059967041016,MX
PK3,19.563600540161133,-92.2144012451172,MX
PKD,46.89820098876953,-95.0708999633789,US
PKE,34.10200119018555,-114.68199920654295,US
PKF,45.95309829711914,-90.42610168457033,US
PKV,28.65089988708496,-96.68150329589844,US
PKZ,30.43709945678711,-87.17839813232422,US
PL,30.39139938354492,-84.23570251464844,US
PL,51.44309997558594,-90.22360229492188,CA
PLB,44.68489837646485,-73.52269744873047,US
PLD,40.45370101928711,-84.98359680175781,US
PLK,36.62760162353516,-93.22989654541016,US
PLL,41.965599060058594,-89.52420043945312,US
PLN,45.63059997558594,-84.66410064697266,US
PLT,41.49660110473633,-97.38179779052734,US
PLV,45.28340148925781,-122.7699966430664,US
PLX,39.01340103149414,-87.64089965820312,US
PM1,19.21529960632324,-92.16999816894533,MX
PM2,19.27330017089844,-92.15499877929688,MX
PMD,34.63140106201172,-118.06400299072266,US
PMH,38.781700134277344,-82.84490203857422,US
PMM,42.46549987792969,-86.10579681396484,US
PMV,40.94380187988281,-95.9124984741211,US
PMZ,35.809898376464844,-76.76270294189453,US
PN,49.83760070800781,-64.38629913330078,CA
PN,36.82500076293945,-97.10050201416016,US
PN1,19.36829948425293,-92.00389862060548,MX
PNA,42.79710006713867,-109.8030014038086,US
